y_1	y_0	W	X_1	X_2	X_3	X_4	X_5	X_6	X_7	X_8	X_9	X_10
5.887156372667721	2.7850595370411035	1.0	0.6059782788074047	0.7333693611934982	0.13894715672839875	0.31267308385468695	0.9972432813403187	0.1281623754189607	0.17899310595018803	0.7529254287760938	0.662160514309534	0.7843101321411227
2.2326006751040444	5.533514631199312	0.0	0.09689439592486082	0.058571285088035996	0.9623959902103917	0.6165574438945741	0.08662996124854716	0.5612723625001966	0.6165247086179901	0.9638430228756321	0.5743042944546707	0.3711608481577816
0.1444194752683019	0.09554567928262808	1.0	0.45214524378956433	0.20185024783461958	0.5693051180505726	0.19509597434211534	0.583704016323978	0.4763134735921163	0.5178144003011741	0.823098633965347	0.7322250269389908	0.06905627482497878
-2.446425248966979	3.590472120397367	1.0	0.6721289350965124	0.6434848063436798	0.828014370259165	0.2044693943548337	0.6174889534311008	0.617701012022227	0.3010686207641611	0.8717405856038457	0.5896540820670397	0.9817700925910559
2.16308958083889	1.3654051071552387	0.0	0.44223223350966356	0.126317685562099	0.5088309005478943	0.43178618379768785	0.9159395639724234	0.7090156424220607	0.8906553870804992	0.5888856078614311	0.6368299245545493	0.3422089370230583
-1.8082569603875644	0.025748486404689894	0.0	0.8237911827912858	0.30515077212245945	0.30754346535141575	0.20132266226177464	0.26516494861388595	0.6509237544515739	0.15461480842017772	0.3886994990465277	0.6476141435022087	0.8482991154276706
0.6141703981753786	-0.8085656667650354	0.0	0.06383649886041132	0.4144411782537517	0.3322442487371482	0.7213209754254364	0.4738473016787842	0.7986413367877917	0.09086690147631804	0.8745568215920775	0.7769768623350284	0.7715664182642953
3.103859055428514	1.9380654810212763	0.0	0.06310333059137463	0.5944384833597578	0.7924947331157076	0.27413367775352726	0.3710198129918465	0.853114542270778	0.6787289189321664	0.7543774639593944	0.4172572344628316	0.32089873456610074
3.592016006251136	3.985937758156108	1.0	0.37229636902718444	0.2753521769701299	0.679555601487995	0.5816264454827282	0.9701987892075056	0.41550704160874086	0.3304890674878338	0.9667141624572212	0.8258990429711082	0.3054001834406367
0.03373494206809591	2.688233530573111	1.0	0.8232779098878181	0.5569104438337383	0.7185010261643131	0.8799369217946592	0.4960100519681214	0.5120863103237158	0.6485454793662427	0.3433266128619673	0.6226373195013931	0.4645996615701987
-1.9765019609076036	-0.8549404122819251	0.0	0.12383995678007687	0.9801208580731605	0.45241812977848117	0.11749965451843092	0.8200020269483331	0.17513019663055762	0.23069819639788758	0.7048174267571572	0.7176477062152762	0.14824829515675886
-0.08329729954258447	-0.7262797704685043	1.0	0.393682256118828	0.8026181145096503	0.8101886312737493	0.7960027989905386	0.8579894478476089	0.29674024370324237	0.15884362686639097	0.6861431092055107	0.7335452275846942	0.14800567783007623
3.699016151049563	1.698119556091186	1.0	0.2666798863189742	0.3824070525240525	0.50355847153575	0.6571627876285648	0.7519242629584768	0.06748188828918278	0.2109636675325104	0.6740734551052628	0.8972295606638336	0.7621148984307103
-0.1171601852374824	-4.72339462851823	1.0	0.8164321868965602	0.6095320989457874	0.5906966830423745	0.8545341081253746	0.632654996731809	0.8684117056082449	0.416419606011566	0.6574129213172261	0.9054142498052796	0.08018491923938431
-0.45881503727185224	2.0441071804940556	0.0	0.6804952820252477	0.08338929039609178	0.20898713126981028	0.8383153951411014	0.5223785568046803	0.7214292561428125	0.8623531048067278	0.7688186819543484	0.6773315125824849	0.5552127972238486
4.386933018778748	1.3418953232610573	0.0	0.7954073603522294	0.021951147482098476	0.4074895034537943	0.9456506080878953	0.9444838319056286	0.6151063401185258	0.7362588155825509	0.1277222159941922	0.6095409165236683	0.062324281820898
1.2068193521037207	4.436595463351859	0.0	0.5972338162459716	0.4282515638673242	0.41746132433730043	0.8711725296435812	0.7619742590505619	0.018602374150704204	0.7435621809944571	0.895972920422044	0.9401654674832305	0.07048538996803133
-1.3905321767470502	0.5396605247501128	1.0	0.6559538718482789	0.3797135041587978	0.424859037804165	0.5366899826165451	0.60703198202511	0.40178087173398336	0.30372582261212855	0.6714532587337475	0.5872585675793688	0.24000667316067859
1.6387606065553009	-1.4147542541872031	0.0	0.4833640395659411	0.19255257253536384	0.9940232591915775	0.26772133379889473	0.7914080127060465	0.44818863125107267	0.6993769147474148	0.5957756982446972	0.7385063306798251	0.749052123090778
5.0726915466472615	-0.18637691360603673	0.0	0.2924318661116747	0.34287274452513705	0.005039504687552321	0.43199304538755356	0.8940265702068154	0.7561571568980888	0.3373361940883902	0.08403215638174788	0.2717608269857068	0.6296842623454038
-0.6082165601372234	2.2859500126077825	0.0	0.008720700205637533	0.16813959442848314	0.46352234233728107	0.9347711682470536	0.8756042981950702	0.2627495493356371	0.6522862506627802	0.2700559599272917	0.24805699270821713	0.6280528410146098
4.559673358941744	7.1281260766312915	1.0	0.029392073622016124	0.9341473081683812	0.09058844192454374	0.8786353678986216	0.31358823293607274	0.3797201379315086	0.6140030082037214	0.1545240184140927	0.2893929621165666	0.3835130706022356
1.660051927737992	3.8984199506547834	0.0	0.37877713685019077	0.3227556681252617	0.2212877271508863	0.7958302594162987	0.20774427398940065	0.2258401921369778	0.8524715979835147	0.6817055613511797	0.23778438073036912	0.5242899880734708
-1.7022509127145429	-1.134889152366148	1.0	0.4797249200590593	0.5746143402658158	0.38805048814210275	0.48194294023376816	0.8173950125335127	0.8255427779020695	0.9999181469419315	0.9877424486807426	0.679030628494809	0.4064036012301968
3.5448424743379263	3.163365209444071	1.0	0.5099572205628545	0.8893510674994356	0.4014430252335984	0.19903620404698996	0.9018202958006634	0.6208165747505467	0.8565577724460347	0.441985743354979	0.7806982709961489	0.9447329642421278
